task_id,activity_name,building,level,axis,discipline,activity_type,is_outdoor,planned_start,planned_finish,planned_duration_days,predecessor_count,is_critical_path,float_days,contractor_id,contractor_avg_delay_days,contract_type,season,material_delivery_status,crew_size,open_rfi_count,open_ncr_count,pending_submittal_count,actual_finish_date,delay_days,delay_category
ACT-03143,Lighting Protection and Earthings,A3,U00,---,MEP,Construction,1,2024-10-21,2024-11-16,26,1,1,0,Vendor_C,1.7,Unit Price,Autumn,Delivered,5,0,0,0,2024-11-19,2.6,On Time
ACT-03144,Cable Trays in Offices,A3,L00,---,MEP,Construction,0,2025-07-01,2025-07-13,12,4,1,0,Vendor_B,2.2,Time & Material,Summer,Ordered,24,1,0,2,2025-07-20,7.0,Mild
ACT-03145,Cable Trays in Shuri Extension Zone (Hazmat Axis 33-35),A2,L00,---,MEP,Construction,0,2025-02-05,2025-02-14,9,5,0,6,Vendor_F,13.3,Lump Sum,Winter,Delivered,12,2,0,1,2025-03-06,19.9,Severe
ACT-03146,Conduits in Offices,A3,L00,---,MEP,Construction,0,2024-10-21,2024-10-29,8,4,0,4,Vendor_C,1.2,Unit Price,Autumn,Delivered,18,1,0,0,2024-10-30,0.8,On Time
ACT-03147,Conduits in Shuri Extension Zone (Hazmat Axis 33-35),A2,L00,---,MEP,Construction,0,2024-09-04,2024-09-06,2,4,0,3,Vendor_D,4.0,Unit Price,Autumn,Not Ordered,5,1,0,1,2024-09-16,10.5,Mild
ACT-03148,Cables in Offices,A3,L00,---,MEP,Construction,0,2025-05-23,2025-06-07,15,2,1,0,Vendor_F,9.9,Unit Price,Spring,Delivered,22,1,1,0,2025-06-22,15.2,Moderate
ACT-03149,Cables in Shuri Extension Zone (Hazmat Axis 33-35),A2,L00,---,MEP,Construction,0,2024-12-28,2024-12-30,2,6,0,4,Vendor_D,5.9,Lump Sum,Winter,Ordered,9,2,1,0,2025-01-11,11.7,Moderate
ACT-03150,Lighting in Offices,A3,L00,---,MEP,Construction,0,2024-07-25,2024-08-13,19,3,0,6,Vendor_A,-1.9,Unit Price,Summer,Delivered,22,1,2,0,2024-08-10,-3.0,On Time
ACT-03151,Lighting in Shuri Extension Zone (Hazmat Axis 33-35),A2,L00,---,MEP,Construction,0,2024-09-21,2024-09-28,7,3,0,17,Vendor_G,15.5,Unit Price,Autumn,Delivered,19,2,0,0,2024-10-19,21.2,Severe
ACT-03152,Panels in Offices,A3,L00,---,Architectural,Construction,0,2024-06-13,2024-07-04,21,6,0,6,Vendor_B,2.9,Lump Sum,Summer,In Transit,8,3,2,1,2024-07-13,8.6,Mild
ACT-03153,Panels in Shuri Extension Zone (Hazmat Axis 33-35),A2,L00,---,Architectural,Construction,0,2025-06-16,2025-07-02,16,3,0,2,Vendor_G,17.0,Unit Price,Summer,Not Ordered,11,1,0,4,2025-07-26,24.0,Severe
ACT-03154,"Equipments (Sockets, Sensors etc.)",A3,L00,---,Other,Construction,0,2025-01-28,2025-03-10,41,1,0,1,Vendor_A,-1.3,Lump Sum,Winter,Delivered,8,2,0,1,2025-03-06,-3.9,On Time
ACT-03155,"Equipments (Sockets, Sensors etc.) in Shuri Extension Zone (Hazmat Axis 33-35)",A2,L01,---,Other,Construction,0,2024-08-13,2024-09-16,34,5,0,3,Vendor_C,2.0,Lump Sum,Summer,Delivered,14,1,0,0,2024-09-14,-2.2,On Time
ACT-03156,FAS System in Offices,A3,L00,---,Other,Construction,0,2024-04-22,2024-04-30,8,1,0,7,Vendor_E,5.7,Lump Sum,Spring,Delivered,20,0,0,1,2024-05-04,4.3,On Time
ACT-03157,FAS System in Shuri Extension Zone (Hazmat Axis 33-35),A2,L00,---,Other,Construction,0,2024-04-19,2024-04-24,5,2,0,0,Vendor_F,10.9,Unit Price,Spring,Delivered,23,2,0,0,2024-05-04,10.1,Mild
ACT-03158,IT Systems (CCTV etc.) in Offices,A3,L00,---,Other,Construction,0,2024-09-28,2024-10-06,8,2,0,6,Vendor_E,7.7,Lump Sum,Autumn,In Transit,11,3,0,0,2024-10-12,5.8,Mild
ACT-03159,IT Systems (CCTV etc.) in Shuri Extension Zone (Hazmat Axis 33-35),A2,L00,---,Other,Construction,0,2024-09-23,2024-10-19,26,6,0,2,Vendor_B,-0.6,Unit Price,Autumn,Not Ordered,23,3,1,1,2024-11-04,15.7,Moderate
ACT-03160,Cable Trays in Offices,A3,L01,---,MEP,Construction,0,2024-08-27,2024-09-07,11,4,0,2,Vendor_B,0.7,Lump Sum,Summer,In Transit,13,2,1,1,2024-09-13,5.7,Mild
ACT-03161,Conduits in Offices,A3,L01,---,MEP,Construction,0,2025-04-18,2025-04-28,10,2,0,3,Vendor_B,2.6,Unit Price,Spring,Delivered,7,3,1,1,2025-05-02,3.6,On Time
ACT-03162,Cables in Offices,A3,L01,---,MEP,Construction,0,2025-06-26,2025-07-29,33,2,0,16,Vendor_A,0.5,Unit Price,Summer,In Transit,19,0,0,0,2025-07-29,-0.3,On Time
ACT-03163,Lighting in Offices,A3,L01,---,MEP,Construction,0,2024-07-24,2024-07-29,5,5,0,7,Vendor_D,6.1,Time & Material,Summer,Delivered,21,1,1,0,2024-08-05,7.0,Mild
ACT-03164,Panels in Offices,A3,L01,---,Architectural,Construction,0,2024-06-22,2024-06-27,5,2,0,5,Vendor_G,15.7,Lump Sum,Summer,Delivered,8,2,0,0,2024-07-15,17.8,Severe
ACT-03165,"Equipments (Sockets, Sensors etc.) in Offices",A3,L01,---,Other,Construction,0,2025-03-05,2025-03-06,1,4,0,5,Vendor_D,4.1,Lump Sum,Spring,Delivered,24,0,0,2,2025-03-10,4.2,On Time
ACT-03166,FAS System in Offices,A3,L01,---,Other,Construction,0,2024-09-13,2024-10-01,18,3,0,2,Vendor_D,5.1,Unit Price,Autumn,Ordered,5,2,0,2,2024-10-11,10.5,Mild
ACT-03167,IT Systems (CCTV etc.) in Offices,A3,L01,---,Other,Construction,0,2024-05-11,2024-05-23,12,1,0,2,Vendor_C,1.5,Lump Sum,Spring,Delivered,16,0,0,1,2024-05-26,3.1,On Time
ACT-03168,Completion of Electrical Installation Items in (Axis 28-33) Zone,A3,L01,---,MEP,Installation,0,2024-04-21,2024-05-11,20,2,1,0,Vendor_D,5.2,Lump Sum,Spring,In Transit,5,2,1,2,2024-05-20,9.4,Mild
ACT-03169,Water Quality Test,A3,---,---,MEP,Commissioning,0,2024-06-14,2024-06-18,4,12,0,8,Vendor_E,8.5,Time & Material,Summer,Delivered,7,2,2,0,2024-07-06,18.1,Severe
ACT-03170,Negative Test,A3,---,---,Other,Commissioning,0,2024-01-15,2024-01-22,7,7,1,0,Vendor_E,9.7,Lump Sum,Winter,Ordered,7,0,0,0,2024-02-10,19.2,Severe
ACT-03171,Balancing,A3,---,---,Other,Construction,0,2025-06-06,2025-06-14,8,5,0,4,Vendor_E,6.2,Lump Sum,Summer,Delivered,9,2,1,1,2025-06-26,12.2,Moderate
ACT-03172,Firefighting System Tests,A3,---,---,MEP,Commissioning,0,2024-09-03,2024-09-04,1,7,0,1,Vendor_E,8.6,Unit Price,Autumn,Delivered,5,0,1,1,2024-09-14,9.8,Mild
ACT-03173,Permament Power ON,A3,---,---,Other,Construction,0,2024-02-28,2024-03-12,13,1,0,8,Vendor_G,15.5,Lump Sum,Winter,Delivered,7,1,0,1,2024-04-02,21.0,Severe
ACT-03174,Fire Alarm System Commissioning and Tests,A3,---,---,MEP,Commissioning,0,2024-04-13,2024-04-18,5,7,1,0,Vendor_F,12.5,Time & Material,Spring,Delivered,4,0,0,1,2024-05-04,15.9,Moderate
ACT-03175,BMS System,A3,---,---,Other,Construction,0,2024-07-07,2024-07-25,18,4,0,3,Vendor_F,11.4,Lump Sum,Summer,Delivered,13,2,0,0,2024-08-08,13.7,Moderate
ACT-03176,CCTV Startup and Commissioning,A3,---,---,Other,Commissioning,0,2024-11-07,2024-11-19,12,6,1,0,Vendor_A,-0.9,Lump Sum,Autumn,Delivered,3,0,1,4,2024-11-25,6.0,Mild
ACT-03177,Access Control Startup and Commissioning,A3,---,---,Other,Commissioning,0,2025-01-29,2025-02-09,11,7,0,1,Vendor_D,5.5,Lump Sum,Winter,Delivered,6,1,1,2,2025-02-15,6.2,Mild
ACT-03178,Integrated Test,A3,---,---,Other,Commissioning,0,2024-06-29,2024-07-13,14,10,0,6,Vendor_C,3.0,Unit Price,Summer,Delivered,4,0,0,1,2024-07-24,11.3,Moderate
ACT-03179,Hazmat Commissioning Finish,A3,---,---,Other,Commissioning,0,2025-06-15,2025-07-02,17,8,0,9,Vendor_D,4.1,Lump Sum,Summer,Delivered,2,3,0,2,2025-07-05,2.9,On Time
ACT-03180,"Conveyor Design Modelling, Computations, Preparations",A1,L03,C,Design,Design,0,2025-02-28,2025-03-12,12,2,1,0,Vendor_E,7.6,Time & Material,Winter,Delivered,1,2,0,0,2025-03-19,6.9,Mild
ACT-03181,C4 Tower Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2025-04-04,2025-04-20,16,1,0,19,Vendor_E,6.9,Unit Price,Spring,Delivered,3,1,3,3,2025-04-30,9.9,Mild
ACT-03182,C4 Tower Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-07-07,2024-07-26,19,1,0,0,Vendor_F,11.2,Unit Price,Summer,In Transit,3,3,0,0,2024-08-06,10.7,Mild
ACT-03183,C4 Tower Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-08-07,2024-08-20,13,3,0,9,Vendor_F,11.9,Lump Sum,Summer,Delivered,3,4,0,1,2024-09-02,12.8,Moderate
ACT-03184,C2 Tower Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2024-10-31,2024-11-16,16,3,0,11,Vendor_D,6.1,Unit Price,Autumn,Delivered,2,1,0,1,2024-11-24,8.2,Mild
ACT-03185,C2 Tower Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-09-14,2024-09-24,10,1,0,30,Vendor_F,9.2,Unit Price,Autumn,Delivered,1,1,0,2,2024-10-03,9.0,Mild
ACT-03186,C2 Tower Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-06-03,2024-06-16,13,0,0,14,Vendor_E,8.7,Lump Sum,Summer,Delivered,2,0,1,0,2024-06-18,1.7,On Time
ACT-03187,C3 Tower Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2025-07-06,2025-08-02,27,2,0,14,Vendor_B,1.3,Unit Price,Summer,Delivered,1,3,0,0,2025-08-05,3.2,On Time
ACT-03188,C3 Tower Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2025-04-17,2025-04-29,12,1,0,14,Vendor_A,-2.2,Time & Material,Spring,Delivered,1,0,2,2,2025-04-28,-1.1,On Time
ACT-03189,C3 Tower Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-05-22,2024-05-26,4,2,0,4,Vendor_A,-2.6,Lump Sum,Spring,Delivered,1,1,2,0,2024-05-24,-2.4,On Time
ACT-03190,C1 Tower Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2025-05-10,2025-05-20,10,0,0,5,Vendor_D,4.5,Unit Price,Spring,Delivered,1,1,0,2,2025-05-25,5.0,On Time
ACT-03191,C1 Tower Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-11-26,2025-01-03,38,0,0,6,Vendor_D,4.4,Time & Material,Autumn,Delivered,1,1,0,0,2025-01-09,6.0,Mild
ACT-03192,C1 Tower Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-01-21,2024-02-10,20,1,0,3,Vendor_E,7.6,Lump Sum,Winter,Delivered,3,1,1,2,2024-02-19,9.4,Mild
ACT-03193,C5 Tower Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2024-07-19,2024-08-12,24,3,0,10,Vendor_F,12.5,Lump Sum,Summer,Ordered,1,2,0,3,2024-09-01,20.0,Severe
ACT-03194,C5 Tower Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-01-28,2024-01-31,3,0,0,7,Vendor_A,-2.5,Unit Price,Winter,Delivered,2,2,1,1,2024-01-27,-4.2,On Time
ACT-03195,C5 Tower Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-03-02,2024-03-07,5,0,0,13,Vendor_F,9.9,Time & Material,Spring,In Transit,2,0,1,0,2024-03-16,9.1,Mild
ACT-03196,C6 Tower Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2024-04-20,2024-05-12,22,2,1,0,Vendor_A,-2.4,Time & Material,Spring,Delivered,1,1,0,0,2024-05-15,3.4,On Time
ACT-03197,C6 Tower Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-10-02,2024-10-16,14,2,1,0,Vendor_F,12.2,Lump Sum,Autumn,Delivered,1,1,1,2,2024-11-02,17.4,Severe
ACT-03198,C6 Tower Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-08-07,2024-08-10,3,1,0,4,Vendor_F,11.7,Time & Material,Summer,Delivered,2,0,0,0,2024-08-18,7.8,Mild
ACT-03199,T2-T3-T5 Temp. Supports Execution Design Delivery and Submission,A4,L00,---,Design,Design,0,2024-04-04,2024-04-10,6,1,0,2,Vendor_E,7.7,Unit Price,Spring,Ordered,1,2,1,0,2024-04-22,11.8,Moderate
ACT-03200,T2-T3-T5 Temp. Supports Design Approval by Client,A4,L00,---,Design,Design,0,2024-08-15,2024-08-28,13,2,1,0,Vendor_B,-0.0,Lump Sum,Summer,In Transit,3,0,1,1,2024-09-05,8.3,Mild
ACT-03201,T2-T3-T5 Temp. Supports Execution Design Shopdrawings,A4,L00,---,Design,Design,0,2024-06-27,2024-07-19,22,0,0,3,Vendor_A,-1.2,Unit Price,Summer,Delivered,1,1,0,1,2024-07-20,0.7,On Time
ACT-03202,C2-C3 Span Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2024-08-23,2024-08-29,6,3,0,2,Vendor_E,7.1,Unit Price,Summer,Delivered,3,1,0,0,2024-09-08,10.1,Mild
ACT-03203,C2-C3 Span Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-04-17,2024-04-26,9,3,0,6,Vendor_B,1.1,Lump Sum,Spring,In Transit,2,0,0,2,2024-04-28,2.4,On Time
ACT-03204,C2-C3 Span Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-12-09,2024-12-10,1,1,0,11,Vendor_C,3.9,Lump Sum,Winter,Ordered,3,0,1,0,2024-12-20,10.2,Mild
ACT-03205,C1-C2 Span Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2024-02-08,2024-02-27,19,2,0,13,Vendor_D,3.4,Lump Sum,Winter,Delivered,1,0,1,4,2024-03-02,4.2,On Time
ACT-03206,C1-C2 Span Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-08-11,2024-08-15,4,0,0,1,Vendor_E,7.1,Lump Sum,Summer,Delivered,1,2,0,0,2024-08-21,5.6,Mild
ACT-03207,C1-C2 Span Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2025-05-12,2025-05-13,1,3,0,24,Vendor_C,1.8,Unit Price,Spring,Delivered,1,0,0,1,2025-05-11,-2.2,On Time
ACT-03208,C4-C5 Span Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2024-08-28,2024-10-04,37,3,1,0,Vendor_E,4.9,Time & Material,Summer,In Transit,3,1,0,0,2024-10-16,12.3,Moderate
ACT-03209,C4-C5 Span Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-09-09,2024-09-13,4,3,1,0,Vendor_F,11.9,Lump Sum,Autumn,Delivered,3,0,0,0,2024-09-30,16.6,Moderate
ACT-03210,C4-C5 Span Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-02-20,2024-02-25,5,0,0,0,Vendor_E,7.6,Unit Price,Winter,Delivered,2,0,1,2,2024-03-02,6.2,Mild
ACT-03211,C3-C4 Span Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2024-12-06,2024-12-08,2,0,0,1,Vendor_B,0.9,Lump Sum,Winter,Delivered,3,0,3,1,2024-12-10,2.3,On Time
ACT-03212,C3-C4 Span Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2025-06-03,2025-06-05,2,1,0,8,Vendor_F,10.4,Lump Sum,Summer,Ordered,3,1,0,1,2025-06-19,14.4,Moderate
ACT-03213,C3-C4 Span Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-06-20,2024-07-02,12,1,0,4,Vendor_D,4.9,Lump Sum,Summer,Delivered,2,1,1,1,2024-07-07,5.3,Mild
ACT-03214,C5-C6 Span Execution Design Delivery and Submission,A4,L00,---,Civil,Design,0,2024-08-14,2024-08-22,8,2,0,2,Vendor_C,1.9,Lump Sum,Summer,Delivered,2,1,0,0,2024-08-20,-2.4,On Time
ACT-03215,C5-C6 Span Execution Design Approval by Client,A4,L00,---,Civil,Design,0,2024-11-27,2024-12-03,6,2,1,0,Vendor_D,4.6,Unit Price,Autumn,Delivered,1,1,1,0,2024-12-14,10.8,Mild
ACT-03216,C5-C6 Tower Execution Design Shopdrawings,A4,L00,---,Civil,Design,0,2024-03-05,2024-03-26,21,2,0,1,Vendor_C,3.1,Lump Sum,Spring,In Transit,3,1,2,0,2024-04-06,10.7,Mild
ACT-03217,Piling Subcontractor Awarding,A4,U00,---,Other,Construction,1,2025-06-11,2025-06-19,8,3,0,3,Vendor_E,7.9,Unit Price,Summer,Delivered,11,0,0,1,2025-06-22,3.4,On Time
ACT-03218,Earthworks Subcontractor Awarding,A4,U00,---,Other,Construction,1,2024-09-23,2024-10-02,9,6,0,3,Vendor_C,0.5,Lump Sum,Autumn,In Transit,6,0,1,2,2024-10-05,3.0,On Time
ACT-03219,Earthworks Subcontractor Mobilisation,A4,U00,---,Other,Construction,1,2024-03-17,2024-03-27,10,1,1,0,Vendor_E,7.4,Time & Material,Spring,Delivered,7,0,1,1,2024-04-05,8.7,Mild
ACT-03220,RC Subcontractor Awarding,A4,U00,---,Other,Construction,1,2024-07-14,2024-07-24,10,4,1,0,Vendor_E,8.7,Lump Sum,Summer,Ordered,12,3,0,0,2024-08-10,16.8,Moderate
ACT-03221,RC Subcontractor Mobilisation,A4,U00,---,Other,Construction,1,2024-08-03,2024-08-11,8,5,0,7,Vendor_B,0.3,Unit Price,Summer,Not Ordered,18,2,1,1,2024-08-19,7.6,Mild
ACT-03222,C4 Steel Tower Production,A4,L00,---,MEP,Manufacturing,0,2024-07-19,2024-07-25,6,3,0,10,Vendor_A,-0.2,Lump Sum,Summer,Delivered,4,2,0,0,2024-07-31,5.6,Mild
ACT-03223,C4 Steel Tower Delivery,A4,L00,---,Civil,Procurement,0,2025-01-23,2025-02-15,23,4,0,3,Vendor_F,12.5,Lump Sum,Winter,Delivered,2,2,0,2,2025-03-06,18.6,Severe
ACT-03224,C2 Steel Tower Production,A4,L00,---,MEP,Manufacturing,0,2024-07-19,2024-09-08,51,5,0,5,Vendor_A,-0.1,Lump Sum,Summer,Delivered,5,1,0,1,2024-09-08,0.5,On Time
ACT-03225,C2 Steel Tower Delivery,A4,L00,---,Civil,Procurement,0,2024-07-07,2024-07-12,5,1,0,5,Vendor_A,-0.5,Lump Sum,Summer,Not Ordered,2,0,0,1,2024-07-21,8.6,Mild
ACT-03226,C3 Steel Tower Production,A4,L00,---,MEP,Manufacturing,0,2024-07-06,2024-09-01,57,5,1,0,Vendor_C,2.2,Lump Sum,Summer,Delivered,8,1,0,1,2024-09-05,3.5,On Time
ACT-03227,C3 Steel Tower Delivery,A4,L00,---,Civil,Procurement,0,2025-03-10,2025-04-15,36,2,0,6,Vendor_B,0.3,Lump Sum,Spring,Delivered,1,1,0,0,2025-04-19,3.7,On Time
ACT-03228,C1 Steel Tower Production,A4,L00,---,MEP,Manufacturing,0,2024-06-29,2024-07-01,2,5,1,0,Vendor_B,0.4,Lump Sum,Summer,Delivered,9,0,1,1,2024-07-08,6.8,Mild
ACT-03229,C1 Steel Tower Delivery,A4,L00,---,Civil,Procurement,0,2024-01-22,2024-02-25,34,1,1,0,Vendor_A,0.4,Unit Price,Winter,Delivered,2,3,1,1,2024-03-02,6.5,Mild
ACT-03230,C5 Steel Tower Production,A4,L00,---,MEP,Manufacturing,0,2024-07-30,2024-08-05,6,2,0,4,Vendor_E,8.2,Lump Sum,Summer,In Transit,4,0,0,3,2024-08-12,6.7,Mild
ACT-03231,C5 Steel Tower Delivery,A4,L00,---,Civil,Procurement,0,2024-06-13,2024-08-09,57,3,0,7,Vendor_E,7.3,Lump Sum,Summer,Delivered,2,1,0,1,2024-08-16,6.6,Mild
ACT-03232,C6 Steel Tower Production,A4,L00,---,MEP,Manufacturing,0,2025-05-19,2025-05-26,7,3,1,0,Vendor_A,-1.3,Lump Sum,Spring,Ordered,8,1,1,1,2025-06-04,8.9,Mild
ACT-03233,C6 Steel Tower Delivery,A4,L00,---,Civil,Procurement,0,2024-09-29,2024-11-06,38,4,0,3,Vendor_D,4.6,Lump Sum,Autumn,In Transit,1,1,0,0,2024-11-14,8.3,Mild
ACT-03234,T2-T3-T3 Temprorary Supports Production,A4,L00,---,MEP,Manufacturing,1,2024-05-20,2024-06-15,26,5,0,15,Vendor_A,-0.7,Lump Sum,Spring,Delivered,10,4,0,1,2024-06-17,2.0,On Time
ACT-03235,T2-T3-T3 Temprorary Supports Delivery,A4,L00,---,Other,Procurement,1,2025-06-28,2025-09-19,83,4,1,0,Vendor_C,1.6,Time & Material,Summer,Delivered,2,2,0,0,2025-09-27,7.7,Mild
ACT-03236,T2-C3 Span Production,A1,L00,---,MEP,Manufacturing,0,2024-05-27,2024-06-29,33,2,0,3,Vendor_B,-0.7,Lump Sum,Spring,Delivered,11,1,0,0,2024-06-29,-0.0,On Time
ACT-03237,T2-C3 Span Delivery,A4,L00,---,Civil,Procurement,0,2025-03-02,2025-05-06,65,2,0,6,Vendor_B,1.0,Lump Sum,Spring,Delivered,1,0,1,1,2025-05-12,5.6,Mild
ACT-03238,T2-C2 Span Production,A4,L00,---,MEP,Manufacturing,0,2024-12-30,2025-02-06,38,5,0,5,Vendor_G,15.6,Lump Sum,Winter,In Transit,9,1,1,2,2025-02-27,21.0,Severe
ACT-03239,T2-C2 Span Delivery,A4,L00,---,Civil,Procurement,0,2024-09-20,2024-10-28,38,2,0,6,Vendor_G,15.4,Lump Sum,Autumn,Delivered,2,0,1,1,2024-11-20,22.7,Severe
ACT-03240,C1-C2 Span Production,A4,L00,---,MEP,Manufacturing,0,2024-08-21,2024-09-01,11,5,0,11,Vendor_D,4.1,Lump Sum,Summer,Delivered,11,1,0,0,2024-09-08,6.6,Mild
ACT-03241,C1-C2 Span Delivery,A4,L00,---,Civil,Procurement,0,2025-04-30,2025-06-25,56,3,1,0,Vendor_B,-0.2,Unit Price,Spring,Delivered,2,1,0,0,2025-06-27,2.0,On Time
ACT-03242,T5-C5 Span Production,A4,L00,---,MEP,Manufacturing,0,2024-09-27,2024-10-12,15,4,0,31,Vendor_D,5.2,Unit Price,Autumn,Delivered,11,2,1,0,2024-10-24,12.1,Moderate
ACT-03243,T5-C5 Span Delivery,A4,L00,---,Civil,Procurement,0,2024-08-04,2024-10-20,77,3,0,3,Vendor_G,16.9,Lump Sum,Summer,Not Ordered,1,3,1,0,2024-11-19,29.7,Severe
ACT-03244,T5-C4 Span Production,A4,L00,---,MEP,Manufacturing,0,2024-07-24,2024-08-02,9,2,1,0,Vendor_C,2.7,Unit Price,Summer,Delivered,11,4,0,0,2024-08-05,2.8,On Time
ACT-03245,T5-C4 Span Delivery,A4,L00,---,Civil,Procurement,0,2024-06-11,2024-07-10,29,4,0,4,Vendor_A,-0.8,Lump Sum,Summer,Delivered,2,0,0,1,2024-07-14,4.3,On Time
ACT-03246,T3-C3 Span Production,A4,L00,---,MEP,Manufacturing,0,2024-08-22,2024-08-30,8,2,0,1,Vendor_E,6.2,Lump Sum,Summer,Not Ordered,3,3,1,0,2024-09-19,20.1,Severe
ACT-03247,T3-C3 Span Delivery,A4,L00,---,Civil,Procurement,0,2024-03-19,2024-04-12,24,1,0,8,Vendor_D,5.0,Unit Price,Spring,Delivered,1,0,0,1,2024-04-18,6.2,Mild
ACT-03248,T3-C4 Span Production,A4,L00,---,MEP,Manufacturing,0,2024-02-19,2024-02-26,7,2,0,2,Vendor_A,1.0,Lump Sum,Winter,Ordered,8,1,0,0,2024-03-04,6.6,Mild
ACT-03249,T3-C4 Span Delivery,A4,L00,---,Civil,Procurement,0,2024-11-02,2024-12-16,44,3,0,14,Vendor_F,10.8,Unit Price,Autumn,Delivered,2,1,0,0,2025-01-02,17.1,Severe
ACT-03250,C5-C6 Span Production,A4,L00,---,MEP,Manufacturing,0,2024-09-16,2024-09-29,13,3,0,21,Vendor_D,2.9,Unit Price,Autumn,Delivered,11,0,0,1,2024-10-03,3.9,On Time
ACT-03251,C5-C6 Span Delivery,A4,L00,---,Civil,Procurement,0,2024-04-17,2024-06-05,49,2,0,9,Vendor_B,1.2,Time & Material,Spring,Delivered,1,0,1,1,2024-06-11,6.1,Mild
ACT-03252,C1 Piling Works,A4,U00,---,Other,Construction,1,2024-03-12,2024-03-21,9,2,0,7,Vendor_A,-2.8,Unit Price,Spring,Not Ordered,22,1,0,0,2024-03-26,4.9,On Time
ACT-03253,C1 Piling Curing,A4,U00,---,Other,Construction,1,2024-04-01,2024-04-02,1,1,1,0,Vendor_G,15.0,Unit Price,Spring,Delivered,6,2,0,0,2024-04-21,19.4,Severe
ACT-03254,C2 Piling Works,A4,U00,---,Other,Construction,1,2024-07-03,2024-07-17,14,1,0,2,Vendor_E,7.2,Lump Sum,Summer,In Transit,11,1,1,0,2024-07-27,10.0,Mild
ACT-03255,C2 Piling Curing,A4,U00,---,Other,Construction,1,2024-09-14,2024-10-09,25,1,0,14,Vendor_C,3.1,Lump Sum,Autumn,Delivered,22,4,0,1,2024-10-13,3.7,On Time
ACT-03256,C3 Piling Works,A4,U00,---,Other,Construction,1,2024-04-28,2024-05-09,11,2,0,1,Vendor_C,2.2,Time & Material,Spring,Ordered,8,2,0,1,2024-05-18,9.3,Mild
ACT-03257,C3 Piling Curing,A4,U00,---,Other,Construction,1,2025-02-26,2025-03-15,17,1,1,0,Vendor_D,3.9,Unit Price,Winter,Delivered,8,0,0,2,2025-03-29,13.8,Moderate
ACT-03258,C4 Piling Works,A4,U00,---,Other,Construction,1,2024-04-28,2024-05-05,7,4,0,9,Vendor_E,6.9,Unit Price,Spring,Delivered,16,0,1,0,2024-05-13,7.8,Mild
ACT-03259,C4 Piling Curing,A4,U00,---,Other,Construction,1,2024-03-22,2024-04-10,19,2,0,3,Vendor_A,-2.1,Lump Sum,Spring,In Transit,19,1,1,0,2024-04-12,2.0,On Time
ACT-03260,C5 Piling Works,A4,U00,---,Other,Construction,1,2025-07-05,2025-07-13,8,5,0,9,Vendor_B,-0.0,Time & Material,Summer,Delivered,5,0,0,0,2025-07-14,1.1,On Time
ACT-03261,C5 Piling Curing,A4,U00,---,Other,Construction,1,2024-09-12,2024-09-19,7,4,0,2,Vendor_A,-1.2,Lump Sum,Autumn,Delivered,6,2,0,1,2024-09-17,-1.5,On Time
ACT-03262,Dust Curtain Installation,A4,L00,---,Other,Installation,0,2024-04-15,2024-04-22,7,7,1,0,Vendor_G,16.1,Unit Price,Spring,Delivered,14,1,0,1,2024-05-13,21.4,Severe
ACT-03263,Cutting and Removal of the Existing Slab,A4,L00,---,Civil,Construction,0,2025-05-12,2025-05-31,19,5,0,1,Vendor_F,11.6,Lump Sum,Spring,Ordered,13,1,1,1,2025-06-22,21.8,Severe
